#DataThief /Users/yenhsun/Dropbox/./Thesis/full_SNbound_eps1.png 星期一 7-十一月-2022 11:11:46 下午
-6.0, -2.6659
-4.9941, -2.8232
-3.9941, -3.4676
-0.2529, -6.2232
-0.0412, -6.3709
0.1706, -6.5091
0.3353, -6.6292
0.4941, -6.7591
0.6705, -6.9076
0.8353, -7.0851
1.0352, -7.2711
1.2294, -7.4766
1.4294, -7.6723
1.5647, -7.8218
1.5352, -9.7032
1.2706, -9.5091
1.1353, -9.3595
0.9882, -9.2962
0.8471, -9.2519
0.7, -9.2458
0.4824, -9.2033
0.2353, -9.1901
-6.0294, -9.3492
